id;display_order;EventID;Date_Maybe;Date_Stage;Stage_Short;季節;大約日期;地點;事件名稱;事件分類;神學主題;耶穌品格;焦點;福音中心;經文總覽;經文_太;經文_可;經文_路;經文_約;經文狀態;合參原則;年代確信度;順序確信度;資料類型;事件分類_五大精分;分類依據_研究級;教導_主題_研究級;事件分類_研究級_細分;教導_天國_二級主題;比喻_二級主題;神蹟_二級主題;事件分類_研究級_終版;示範_二級主題;智慧_二級主題;幽默_二級主題;事件分類_研究級_終極;分類_Tags;新約串珠;新約串珠_理由;新約串珠_事件級;新約串珠_事件級_結論;主題索引_研究級;舊約彌賽亞串珠;舊約經文引用_耶穌;人事時地物預表;舊約經文引用_耶穌_擴充;人事時地物預表_一級;人事時地物預表_二級;使用者痛點標籤;一句帶走的話;使用者痛點_主要;使用者痛點_次要;福音中心_微型敘事;福音中心_old
378;182;E-182;0030-04;;Passion Week;冬;週五(晨);耶路撒冷;猶大的結局;;後悔;堅毅、愛、信實;血田;【猶大的結局】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 27:3-10;Mt 27:3-10;;;;經文明載;經文段落連結;高;高;事件;示範>饒恕;;;;;;;;受苦的示範;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 53:4-12;;;;;;羞恥／罪咎;祂不是說給你聽，祂做給你看。（E-182）;羞恥／罪咎;身份困惑;【猶大的結局】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;受難敘事顯明十字架不是意外，而是拯救中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。
379;163;E-163;0030-04;;Passion Week;冬;週三;該亞法府;祭司長陰謀;;陰謀;同理、耐心、智慧;殺害計畫;【祭司長陰謀】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:1-5 | Mk 14:1-2 | Lk 22:1-2;Mt 26:1-5;Mk 14:1-2;Lk 22:1-2;;經文明載;經文段落連結;高;高;事件;智慧>避開危機/策略;;;;;;;;;智慧綜合;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";;;;;;身份困惑;祂不只贏辯論，祂救人出來。（E-163）;身份困惑;匱乏／無力;【祭司長陰謀】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。
380;164;E-164;0030-04;;Passion Week;冬;週三;該亞法府;猶大協議賣主;;背叛;堅毅、愛、信實;三十塊錢;【猶大協議賣主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:14-16 | Mk 14:10-11 | Lk 22:3-6;Mt 26:14-16;Mk 14:10-11;Lk 22:3-6;;經文明載;經文段落連結;高;高;事件;示範>饒恕;;;;;;;;受苦的示範;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;提前 6:9-10；雅 4:1-4；約壹 2:15-17;共同點：猶大的背叛暴露『愛世界/貪戀』；書信指出私慾與貪財使人偏離真道，呼召回轉專一愛主。;天國門徒生活（綜合）;【M】[彌賽亞預言] 賽 53:4-12;;;;;;羞恥／罪咎;祂不是說給你聽，祂做給你看。（E-164）;羞恥／罪咎;身份困惑;【猶大協議賣主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;受難敘事顯明十字架不是意外，而是拯救中心：耶穌替人承擔審判與羞辱，使赦免有代價、也有確據。
381;165;E-165;0030-04;;Passion Week;冬;週四;耶路撒冷;預備逾越節筵席;;預備;堅毅、愛、信實;逾越節;【預備逾越節筵席】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:17-19 | Mk 14:12-16 | Lk 22:7-13;Mt 26:17-19;Mk 14:12-16;Lk 22:7-13;;經文明載;節期標記;中;中;事件;教導>比喻;;信心/懼怕/疑惑;;;反轉/顛倒;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;【T】[彌賽亞預言] 賽 53:4-12;;出 12；林前 5:7（對照）;;節期/制度;逾越節羔羊/新約祭;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-165）;身份困惑;匱乏／無力;【預備逾越節筵席】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;聖餐把救恩具體化：耶穌的身體與血已為我們給出，信心因此能抓住『已完成』而非『待完成』。
382;166;E-166;0030-04;;Passion Week;冬;週四;馬可樓;最後晚餐:洗腳與服事;;服事;愛、捨己、牧養;彼此洗腳;【最後晚餐:洗腳與服事】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Jn 13:1-20;;;;Jn 13:1-20;經文明載;節期標記;中;中;事件;示範>服事/謙卑;;;;;;;;僕人式領導;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 出 12:1-28; 耶 31:31-34; 賽 53:4-12; 亞 9:11";;出 12;;節期/制度;逾越節羔羊/新約祭;身份困惑;祂不是說給你聽，祂做給你看。（E-166）;身份困惑;匱乏／無力;【最後晚餐:洗腳與服事】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;聖餐把救恩具體化：耶穌的身體與血已為我們給出，信心因此能抓住『已完成』而非『待完成』。
383;167;E-167;0030-04;;Passion Week;冬;週四;馬可樓;最後晚餐:指出賣主;;背叛;愛、捨己、牧養;餅遞給誰;【最後晚餐:指出賣主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:20-25 | Mk 14:17-21 | Lk 22:21-23 | Jn 13:21-30;Mt 26:20-25;Mk 14:17-21;Lk 22:21-23;Jn 13:21-30;經文明載;經文段落連結;中;中;事件;神蹟>供應/增益;;;;;;供應/增益;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;神國能力／記號;"【M】[彌賽亞預言] 出 12:1-28; 耶 31:31-34; 賽 53:4-12; 亞 9:11";;出 12;;節期/制度;逾越節羔羊/新約祭;身份困惑;祂先介入你的現場，再重寫你的信心。（E-167）;身份困惑;匱乏／無力;【最後晚餐:指出賣主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;在立約的晚餐中，耶穌把自己交付作為新約的根基，宣告赦免不是情緒安慰，而是立約血的確據。
384;168;E-168;0030-04;;Passion Week;冬;週四;馬可樓;最後晚餐:門徒爭論誰為大;;謙卑;愛、捨己、牧養;我在你們中如服事的;【最後晚餐:門徒爭論誰為大】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Lk 22:24-30;;;Lk 22:24-30;;經文明載;經文段落連結;中;中;事件;教導>命令/門訓;;天國/福音;;天國價值;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;弗 4:11-16；提後 2:1-2；彼前 4:10-11;共同點：耶穌塑造並差遣門徒；書信將其制度化為教會建造、恩賜服事與代代傳承真道。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 出 12:1-28; 耶 31:31-34; 賽 53:4-12; 亞 9:11";;出 12；林前 5:7（對照）;;節期/制度;逾越節羔羊/新約祭;控制／權力壓力;你被規則逼著活，祂把你放回恩典。（E-168）;控制／權力壓力;身份困惑;【最後晚餐:門徒爭論誰為大】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;逾越節的更新指出拯救不是人再做一次出埃及，而是耶穌成為羔羊替人付代價；因此得救不靠宗教表現，而靠祂的獻上。
385;169;E-169;0030-04;;Passion Week;冬;週四;馬可樓;最後晚餐:設立聖餐;;立約;愛、捨己、牧養;身體與血;【最後晚餐:設立聖餐】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:26-29 | Mk 14:22-25 | Lk 22:14-20;Mt 26:26-29, Mt 26:30;Mk 14:22-25, Mk 14:26;Lk 22:14-20;;經文明載;經文段落連結;中;中;事件;教導>教導;;醫治與拯救的教導;;;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 出 12:1-28; 耶 31:31-34; 賽 53:4-12; 亞 9:11";;出 12;;節期/制度;逾越節羔羊/新約祭;身份困惑;你還沒開口，祂已先靠近你。（E-169）;身份困惑;匱乏／無力;【最後晚餐:設立聖餐】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;在立約的晚餐中，耶穌把自己交付作為新約的根基，宣告赦免不是情緒安慰，而是立約血的確據。
386;170;E-170;0030-04;;Passion Week;冬;週四;馬可樓;預言彼得不認主;;軟弱;信實、謙卑、恩典;雞叫以先;【預言彼得不認主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Mt 26:31-35 | Mk 14:27-31 | Lk 22:31-34 | Jn 13:36-38;Mt 26:31-35;Mk 14:27-31;Lk 22:31-34, Lk 22:35-38;Jn 13:36-38;經文明載;經文段落連結;高;高;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;彼前 1:6-7；來 4:16；提後 2:13;共同點：門徒的跌倒在試煉中被顯明；書信安慰：信心經火仍可被潔淨，失信時主仍可信，鼓勵回到施恩座。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 賽 9:6-7";;;;;;羞恥／罪咎;祂看你一眼，不是定罪，是挽回。（E-170）;羞恥／罪咎;身份困惑;【預言彼得不認主】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;耶穌在人的時間裡成長，顯明救恩不是跳過人性，而是拯救並重塑人性；我們不必假裝完美，因為祂已進入並更新我們的真實。
387;171;E-171;0030-04;;Passion Week;冬;週四;馬可樓;臨別講論(1):新命令;;愛;智慧、勇氣、真理;彼此相愛;【臨別講論(1):新命令】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Jn 13:31-35;;;;Jn 13:31-35;經文明載;福音書順序;高;高;事件;教導>命令/門訓;;門徒訓練/群體生活;;;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";;;;;;身份困惑;你還沒開口，祂已先靠近你。（E-171）;身份困惑;匱乏／無力;【臨別講論(1):新命令】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。
388;172;E-172;0030-04;;Passion Week;冬;週四;馬可樓;臨別講論(2):道路真理;;安慰與啟示;智慧、勇氣、真理;道路真理生命;【臨別講論(2):道路真理】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Jn 14:1-14;;;;Jn 14:1-14;經文明載;福音書順序;高;高;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";;;;;;身份困惑;你還沒開口，祂已先靠近你。（E-172）;身份困惑;匱乏／無力;【臨別講論(2):道路真理】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。
389;173;E-173;0030-04;;Passion Week;冬;週四;馬可樓;臨別講論(3):應許聖靈;;聖靈;智慧、勇氣、真理;保惠師;【臨別講論(3):應許聖靈】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;Jn 14:15-31;;;;Jn 14:15-31;經文明載;福音書順序;高;高;事件;教導>教導;;禱告/聖靈/敬拜;;;;;;;;;;;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2｜共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;理由：①本事件集中在「十字架的代替與救贖」；②書信明確把耶穌之死解釋為挽回祭/代罪羔羊/一次永遠的獻上；③共同信息：罪得赦免與與神和好皆源於基督完成。;羅 5:6-11；林後 5:21；彼前 2:24；來 9:11-15；約壹 2:1-2;共同點：十字架是福音核心；耶穌代替、赦罪、更新，成就與神和好。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";;;;;;身份困惑;你還沒開口，祂已先靠近你。（E-173）;身份困惑;匱乏／無力;【臨別講論(3):應許聖靈】 受難週的張力把人心照亮：耶穌選擇愛到底，讓你不靠表現換接納，而靠祂完成得平安。;教導把真理放進人的日常，指出真正的自由來自與耶穌連結；救恩不是靠知識累積，因為祂已把我們帶進新身份。
